Ticket_ID,Property_Cluster,Building_Type,Issue_Category,Maintenance_Type,Asset_Criticality,Priority_Level,Created_Timestamp,First_Response_Timestamp,Resolved_Timestamp,Vendor_ID,Vendor_Tier,SLA_Target_Hours,SLA_Breached,Root_Cause_Tag,Resolution_Time_Hours,Response_Time_Minutes,Delay_Bucket,Vendor_Reliability_Index
TKT-100621,A Campus,Hospital,Electrical,Preventive,Low,Low,07-12-2025 01:33,07-12-2025 02:26,48:38.2,V-16,Standard,6,False,Repeat Failure,4.24,53,On Time,0.69
TKT-100622,B Campus,Mall,Plumbing,Preventive,Medium,Medium,21-08-2025 15:43,21-08-2025 16:36,33:07.6,V-08,Preferred,10,False,Technician Delay,8.83,53,On Time,0.87
TKT-100623,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,22-12-2025 09:17,22-12-2025 10:31,47:32.1,V-23,Standard,4,True,Technician Delay,6.51,74,Major Delay,0.51
TKT-100624,A Campus,IT Park,Plumbing,Preventive,Low,Low,31-08-2025 03:05,31-08-2025 04:30,19:03.1,V-19,Backup,10,False,Approval Pending,7.22,85,On Time,0.59
TKT-100625,C Campus,Hospital,Elevator,Preventive,Medium,Medium,17-09-2025 01:28,17-09-2025 02:56,27:01.9,V-17,Standard,4,False,Repeat Failure,3.98,88,On Time,0.65
TKT-100626,A Campus,Office Tower,HVAC,Emergency,High,High,03-11-2025 00:41,03-11-2025 01:54,17:23.5,V-21,Backup,8,True,Technician Delay,13.59,73,Major Delay,0.38
TKT-100627,A Campus,Hospital,Elevator,Preventive,Low,Low,08-07-2025 04:17,08-07-2025 05:21,37:38.2,V-03,Preferred,4,False,Repeat Failure,2.33,64,On Time,0.81
TKT-100628,C Campus,Hospital,Electrical,Preventive,Medium,Medium,05-09-2025 03:49,05-09-2025 05:22,43:55.1,V-10,Standard,6,False,Repeat Failure,3.91,93,On Time,0.65
TKT-100629,B Campus,IT Park,HVAC,Preventive,Medium,Medium,11-12-2025 10:03,11-12-2025 11:11,12:22.3,V-19,Standard,8,False,Misdiagnosis,6.14,68,On Time,0.65
TKT-100630,A Campus,Office Tower,Plumbing,Emergency,High,High,15-08-2025 20:17,15-08-2025 21:24,06:05.0,V-10,Preferred,10,False,Approval Pending,8.81,67,On Time,0.8
TKT-100631,C Campus,Mall,Elevator,Emergency,High,High,09-10-2025 21:49,09-10-2025 22:34,57:13.5,V-14,Preferred,4,True,Repeat Failure,4.13,45,Minor Delay,0.68
TKT-100632,A Campus,IT Park,HVAC,Preventive,Low,Low,21-09-2025 12:06,21-09-2025 12:59,40:24.1,V-13,Standard,8,False,Repeat Failure,7.56,53,On Time,0.7
TKT-100633,C Campus,Office Tower,HVAC,Emergency,High,High,24-09-2025 10:55,24-09-2025 12:24,41:16.1,V-23,Standard,8,True,Misdiagnosis,10.77,89,Minor Delay,0.52
TKT-100634,A Campus,IT Park,Plumbing,Emergency,High,High,27-09-2025 10:28,27-09-2025 11:43,12:41.1,V-04,Standard,10,True,Misdiagnosis,10.74,75,Minor Delay,0.58
TKT-100635,B Campus,Hospital,Plumbing,Preventive,Medium,Medium,10-10-2025 12:19,10-10-2025 13:13,03:55.8,V-19,Standard,10,False,Misdiagnosis,7.75,54,On Time,0.68
TKT-100636,A Campus,Hospital,HVAC,Preventive,Medium,Medium,11-08-2025 20:40,11-08-2025 21:21,53:59.0,V-19,Preferred,8,True,Technician Delay,8.22,41,Minor Delay,0.7
TKT-100637,C Campus,Office Tower,Electrical,Emergency,High,High,29-11-2025 17:21,29-11-2025 18:15,07:08.4,V-15,Preferred,6,False,Part Unavailable,5.77,54,On Time,0.8
TKT-100638,B Campus,Mall,Elevator,Preventive,Low,Low,18-07-2025 08:14,18-07-2025 09:23,49:26.6,V-15,Preferred,4,False,Repeat Failure,3.59,69,On Time,0.8
TKT-100639,B Campus,IT Park,Electrical,Emergency,High,High,15-11-2025 07:49,15-11-2025 08:20,38:02.2,V-07,Preferred,6,False,Misdiagnosis,5.8,31,On Time,0.8
TKT-100640,C Campus,IT Park,Elevator,Preventive,Medium,Medium,06-08-2025 18:38,06-08-2025 19:38,16:46.4,V-07,Preferred,4,False,Part Unavailable,3.63,60,On Time,0.86
TKT-100641,C Campus,Office Tower,Electrical,Emergency,High,High,04-12-2025 16:31,04-12-2025 17:35,03:40.0,V-14,Preferred,6,False,Technician Delay,4.54,64,On Time,0.89
TKT-100642,C Campus,Hospital,Elevator,Preventive,Low,Low,19-08-2025 22:32,19-08-2025 23:07,24:02.6,V-10,Preferred,4,False,Repeat Failure,1.87,35,On Time,0.83
TKT-100643,C Campus,Mall,Electrical,Preventive,Medium,Medium,28-10-2025 07:39,28-10-2025 08:29,41:41.8,V-09,Preferred,6,True,Approval Pending,6.03,50,Minor Delay,0.68
TKT-100644,A Campus,IT Park,Access Control,Preventive,Medium,Medium,16-08-2025 12:43,16-08-2025 13:51,45:00.2,V-15,Preferred,12,False,Misdiagnosis,4.03,68,On Time,0.81
TKT-100645,B Campus,IT Park,HVAC,Preventive,Low,Low,06-07-2025 14:42,06-07-2025 15:53,06:39.4,V-25,Standard,8,True,Technician Delay,8.4,71,Minor Delay,0.51
TKT-100646,C Campus,Mall,Plumbing,Preventive,Medium,Medium,19-10-2025 08:12,19-10-2025 09:08,12:04.7,V-06,Preferred,10,False,Misdiagnosis,7.98,56,On Time,0.86
TKT-100647,C Campus,Office Tower,HVAC,Preventive,Medium,Medium,26-09-2025 17:16,26-09-2025 18:03,54:38.1,V-16,Standard,8,False,Repeat Failure,3.64,47,On Time,0.7
TKT-100648,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,07-09-2025 05:43,07-09-2025 06:53,57:31.5,V-03,Preferred,10,False,Misdiagnosis,6.23,70,On Time,0.83
TKT-100649,C Campus,IT Park,HVAC,Preventive,Medium,Medium,18-11-2025 19:05,18-11-2025 20:10,29:24.5,V-11,Preferred,8,True,Part Unavailable,10.4,65,Minor Delay,0.65
TKT-100650,B Campus,Office Tower,Plumbing,Emergency,High,High,17-08-2025 18:06,17-08-2025 19:33,54:55.9,V-21,Standard,10,False,Technician Delay,9.81,87,On Time,0.74
TKT-100651,C Campus,Office Tower,HVAC,Preventive,Medium,Medium,23-12-2025 01:02,23-12-2025 01:32,19:38.9,V-21,Preferred,8,False,Technician Delay,7.29,30,On Time,0.8
TKT-100652,A Campus,IT Park,Plumbing,Emergency,High,High,08-11-2025 12:53,08-11-2025 13:45,28:45.5,V-23,Standard,10,True,Part Unavailable,12.59,52,Minor Delay,0.59
TKT-100653,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,29-12-2025 19:13,29-12-2025 19:55,08:55.7,V-03,Preferred,8,False,Part Unavailable,5.92,42,On Time,0.8
TKT-100654,C Campus,Hospital,Electrical,Emergency,High,High,15-08-2025 11:43,15-08-2025 12:59,03:56.4,V-21,Standard,6,False,Technician Delay,3.34,76,On Time,0.68
TKT-100655,A Campus,Hospital,Elevator,Preventive,Low,Low,04-10-2025 22:15,04-10-2025 22:55,56:46.7,V-05,Preferred,4,False,Repeat Failure,3.69,40,On Time,0.8
TKT-100656,A Campus,Mall,Electrical,Preventive,Low,Low,29-12-2025 06:43,29-12-2025 07:49,58:00.4,V-23,Preferred,6,True,Approval Pending,6.25,66,Minor Delay,0.65
TKT-100657,C Campus,Hospital,Electrical,Preventive,Medium,Medium,19-12-2025 11:33,19-12-2025 12:47,58:56.4,V-14,Standard,6,False,Misdiagnosis,5.43,74,On Time,0.7
TKT-100658,A Campus,Office Tower,HVAC,Emergency,High,High,09-09-2025 04:34,09-09-2025 05:52,31:28.6,V-01,Standard,8,True,Approval Pending,9.94,78,Minor Delay,0.53
TKT-100659,A Campus,Hospital,Access Control,Preventive,Medium,Medium,18-12-2025 21:33,18-12-2025 23:09,51:58.7,V-07,Backup,12,True,Approval Pending,12.31,96,Minor Delay,0.42
TKT-100660,B Campus,Hospital,HVAC,Emergency,High,High,30-10-2025 13:20,30-10-2025 14:45,30:08.7,V-09,Standard,8,False,Misdiagnosis,5.16,85,On Time,0.71
TKT-100661,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,05-09-2025 04:15,05-09-2025 06:08,28:59.2,V-25,Backup,8,False,Misdiagnosis,6.23,113,On Time,0.58
TKT-100662,C Campus,Office Tower,Electrical,Preventive,Medium,Medium,17-07-2025 14:37,17-07-2025 15:10,18:58.6,V-15,Preferred,6,False,Approval Pending,3.7,33,On Time,0.89
TKT-100663,B Campus,Office Tower,Electrical,Emergency,High,High,20-07-2025 18:33,20-07-2025 20:01,21:04.9,V-20,Standard,6,False,Approval Pending,3.8,88,On Time,0.65
TKT-100664,C Campus,IT Park,Elevator,Preventive,Low,Low,13-09-2025 13:11,13-09-2025 14:10,20:38.5,V-15,Preferred,4,False,Misdiagnosis,3.15,59,On Time,0.81
TKT-100665,B Campus,Mall,Electrical,Preventive,Low,Low,20-07-2025 22:34,20-07-2025 23:04,09:43.2,V-09,Preferred,6,False,Misdiagnosis,2.59,30,On Time,0.84
TKT-100666,B Campus,Office Tower,Plumbing,Emergency,High,High,06-08-2025 02:27,06-08-2025 03:12,43:25.9,V-12,Preferred,10,False,Misdiagnosis,5.26,45,On Time,0.85
TKT-100667,C Campus,Mall,Plumbing,Preventive,Medium,Medium,30-09-2025 04:08,30-09-2025 05:12,43:12.2,V-08,Standard,10,True,Technician Delay,12.58,64,Minor Delay,0.51
TKT-100668,C Campus,IT Park,Plumbing,Emergency,High,High,05-09-2025 18:17,05-09-2025 19:29,28:15.3,V-23,Backup,10,False,Technician Delay,8.17,72,On Time,0.52
TKT-100669,C Campus,Hospital,Electrical,Emergency,High,High,28-10-2025 15:14,28-10-2025 16:03,24:24.9,V-01,Preferred,6,False,Misdiagnosis,3.16,49,On Time,0.8
TKT-100670,A Campus,Mall,HVAC,Preventive,Low,Low,30-10-2025 03:40,30-10-2025 04:23,16:36.7,V-06,Preferred,8,False,Approval Pending,4.6,43,On Time,0.89
TKT-100671,B Campus,IT Park,Electrical,Emergency,High,High,08-09-2025 11:52,08-09-2025 12:23,42:18.7,V-01,Preferred,6,False,Approval Pending,2.83,31,On Time,0.86
TKT-100672,A Campus,Hospital,Electrical,Preventive,Medium,Medium,12-08-2025 12:21,12-08-2025 13:22,30:43.8,V-04,Standard,6,False,Misdiagnosis,5.15,61,On Time,0.74
TKT-100673,C Campus,Mall,HVAC,Preventive,Medium,Medium,05-11-2025 03:54,05-11-2025 05:44,53:11.2,V-06,Backup,8,True,Technician Delay,12.98,110,Major Delay,0.36
TKT-100674,C Campus,Office Tower,Plumbing,Preventive,Medium,Medium,24-07-2025 00:13,24-07-2025 01:07,42:39.6,V-14,Standard,10,False,Misdiagnosis,6.49,54,On Time,0.65
TKT-100675,A Campus,IT Park,Electrical,Preventive,Low,Low,13-12-2025 21:57,13-12-2025 23:01,16:13.7,V-17,Preferred,6,False,Part Unavailable,3.31,64,On Time,0.8
TKT-100676,B Campus,Mall,Elevator,Preventive,Low,Low,30-11-2025 08:48,30-11-2025 09:48,08:03.4,V-12,Preferred,4,False,Technician Delay,3.33,60,On Time,0.82
TKT-100677,C Campus,Office Tower,HVAC,Emergency,High,High,01-09-2025 11:48,01-09-2025 13:18,05:28.2,V-19,Standard,8,False,Misdiagnosis,7.29,90,On Time,0.65
TKT-100678,A Campus,Mall,Electrical,Preventive,Medium,Medium,21-12-2025 18:27,21-12-2025 19:09,46:36.4,V-12,Preferred,6,False,Technician Delay,3.31,42,On Time,0.85
TKT-100679,C Campus,IT Park,Plumbing,Preventive,Low,Low,23-11-2025 22:48,23-11-2025 23:38,35:29.4,V-15,Standard,10,False,Part Unavailable,6.78,50,On Time,0.67
TKT-100680,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,04-12-2025 05:15,04-12-2025 06:31,30:23.6,V-03,Standard,4,False,Approval Pending,3.24,76,On Time,0.7
TKT-100681,C Campus,IT Park,Electrical,Preventive,Medium,Medium,27-12-2025 22:17,27-12-2025 23:01,01:53.4,V-10,Preferred,6,False,Technician Delay,2.74,44,On Time,0.8
TKT-100682,C Campus,Hospital,HVAC,Preventive,Medium,Medium,15-11-2025 00:31,15-11-2025 01:54,25:11.4,V-10,Standard,8,True,Technician Delay,10.89,83,Minor Delay,0.55
TKT-100683,B Campus,Office Tower,HVAC,Preventive,Low,Low,07-12-2025 14:09,07-12-2025 15:46,03:32.8,V-08,Backup,8,True,Misdiagnosis,12.91,97,Major Delay,0.41
TKT-100684,C Campus,Mall,Access Control,Preventive,Medium,Medium,15-08-2025 09:13,15-08-2025 10:46,04:25.3,V-07,Backup,12,False,Part Unavailable,6.84,93,On Time,0.53
TKT-100685,C Campus,Office Tower,Electrical,Emergency,High,High,24-09-2025 04:24,24-09-2025 05:22,19:32.3,V-16,Preferred,6,False,Part Unavailable,2.93,58,On Time,0.8
TKT-100686,B Campus,Hospital,Plumbing,Preventive,Medium,Medium,20-09-2025 09:22,20-09-2025 10:34,19:59.8,V-02,Standard,10,True,Part Unavailable,10.97,72,Minor Delay,0.57
TKT-100687,A Campus,Hospital,Elevator,Preventive,Medium,Medium,13-09-2025 01:04,13-09-2025 01:47,31:38.4,V-21,Preferred,4,False,Misdiagnosis,3.45,43,On Time,0.85
TKT-100688,A Campus,Mall,HVAC,Preventive,Medium,Medium,09-11-2025 01:11,09-11-2025 02:46,36:20.7,V-13,Backup,8,False,Technician Delay,7.41,95,On Time,0.55
TKT-100689,A Campus,Mall,Electrical,Preventive,Low,Low,06-11-2025 01:49,06-11-2025 03:07,28:45.1,V-06,Standard,6,False,Part Unavailable,3.66,78,On Time,0.73
TKT-100690,A Campus,Office Tower,HVAC,Emergency,High,High,22-11-2025 07:17,22-11-2025 08:06,29:08.7,V-22,Standard,8,False,Approval Pending,7.19,49,On Time,0.67
TKT-100691,A Campus,Hospital,HVAC,Preventive,Low,Low,06-10-2025 13:42,06-10-2025 15:12,13:46.3,V-08,Standard,8,True,Part Unavailable,9.53,90,Minor Delay,0.51
TKT-100692,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,28-09-2025 20:19,28-09-2025 21:25,41:30.2,V-10,Preferred,6,False,Technician Delay,3.37,66,On Time,0.83
TKT-100693,C Campus,Mall,Elevator,Preventive,Medium,Medium,18-08-2025 09:03,18-08-2025 09:59,55:29.2,V-13,Standard,4,True,Technician Delay,5.87,56,Minor Delay,0.5
TKT-100694,A Campus,Mall,HVAC,Emergency,High,High,23-08-2025 03:53,23-08-2025 05:03,23:23.1,V-14,Preferred,8,False,Technician Delay,7.5,70,On Time,0.81
TKT-100695,A Campus,Hospital,HVAC,Preventive,Low,Low,24-11-2025 16:24,24-11-2025 17:30,46:32.6,V-01,Backup,8,True,Misdiagnosis,8.37,66,Minor Delay,0.43
TKT-100696,C Campus,Office Tower,Elevator,Emergency,High,High,05-09-2025 17:33,05-09-2025 19:20,37:43.7,V-22,Backup,4,True,Part Unavailable,4.07,107,Minor Delay,0.35
TKT-100697,B Campus,Office Tower,Access Control,Preventive,Low,Low,14-07-2025 06:00,14-07-2025 06:50,47:01.7,V-06,Standard,12,False,Repeat Failure,8.78,50,On Time,0.74
TKT-100698,C Campus,IT Park,Plumbing,Emergency,High,High,27-08-2025 02:48,27-08-2025 03:25,13:58.6,V-12,Preferred,10,False,Misdiagnosis,4.42,37,On Time,0.87
TKT-100699,A Campus,IT Park,HVAC,Preventive,Medium,Medium,11-08-2025 23:24,12-08-2025 00:52,39:36.9,V-13,Backup,8,True,Part Unavailable,12.25,88,Major Delay,0.35
TKT-100700,B Campus,Office Tower,Elevator,Preventive,Low,Low,25-10-2025 03:50,25-10-2025 04:50,09:27.0,V-01,Backup,4,False,Repeat Failure,3.32,60,On Time,0.53
TKT-100701,A Campus,IT Park,Electrical,Preventive,Low,Low,07-12-2025 07:55,07-12-2025 08:52,23:18.6,V-24,Standard,6,False,Technician Delay,3.46,57,On Time,0.72
TKT-100702,A Campus,Office Tower,Electrical,Preventive,Medium,Medium,21-07-2025 21:50,21-07-2025 22:40,06:45.9,V-08,Preferred,6,False,Misdiagnosis,5.27,50,On Time,0.86
TKT-100703,A Campus,Hospital,Plumbing,Emergency,High,High,03-08-2025 17:08,03-08-2025 17:53,48:08.8,V-21,Standard,10,False,Misdiagnosis,8.67,45,On Time,0.65
TKT-100704,B Campus,IT Park,Electrical,Emergency,High,High,19-12-2025 22:32,19-12-2025 23:15,37:21.0,V-19,Preferred,6,True,Technician Delay,6.08,43,Minor Delay,0.72
TKT-100705,B Campus,IT Park,Access Control,Emergency,High,High,31-10-2025 12:05,31-10-2025 13:34,50:32.3,V-23,Standard,12,False,Technician Delay,5.76,89,On Time,0.69
TKT-100706,C Campus,Office Tower,Electrical,Preventive,Low,Low,04-09-2025 01:42,04-09-2025 02:28,43:39.4,V-01,Standard,6,True,Part Unavailable,6.02,46,Minor Delay,0.56
TKT-100707,A Campus,IT Park,Electrical,Emergency,High,High,15-08-2025 21:41,15-08-2025 23:13,24:24.6,V-13,Standard,6,False,Misdiagnosis,4.72,92,On Time,0.71
TKT-100708,C Campus,IT Park,HVAC,Emergency,High,High,27-12-2025 07:23,27-12-2025 08:31,38:18.8,V-02,Preferred,8,True,Repeat Failure,10.24,68,Minor Delay,0.66
TKT-100709,B Campus,Hospital,Access Control,Emergency,High,High,14-08-2025 11:15,14-08-2025 12:54,37:22.4,V-22,Standard,12,False,Approval Pending,10.36,99,On Time,0.65
TKT-100710,C Campus,Mall,Electrical,Preventive,Medium,Medium,10-10-2025 06:14,10-10-2025 07:34,18:46.5,V-05,Backup,6,True,Repeat Failure,7.08,80,Minor Delay,0.41
TKT-100711,A Campus,IT Park,Plumbing,Preventive,Medium,Medium,24-10-2025 01:51,24-10-2025 03:11,09:18.4,V-24,Standard,10,False,Technician Delay,7.3,80,On Time,0.71
TKT-100712,A Campus,Office Tower,Plumbing,Preventive,Medium,Medium,26-10-2025 15:28,26-10-2025 16:28,45:21.8,V-12,Standard,10,True,Part Unavailable,13.28,60,Minor Delay,0.53
TKT-100713,B Campus,Mall,HVAC,Preventive,Low,Low,24-09-2025 16:57,24-09-2025 17:54,09:37.6,V-13,Preferred,8,False,Misdiagnosis,6.2,57,On Time,0.83
TKT-100714,A Campus,Hospital,HVAC,Emergency,High,High,30-07-2025 16:05,30-07-2025 17:10,22:51.6,V-03,Preferred,8,True,Part Unavailable,8.29,65,Minor Delay,0.69
TKT-100715,A Campus,Office Tower,Elevator,Emergency,High,High,31-07-2025 01:04,31-07-2025 03:02,24:34.9,V-13,Backup,4,True,Approval Pending,7.34,118,Major Delay,0.35
TKT-100716,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,29-08-2025 18:30,29-08-2025 19:56,36:47.4,V-06,Standard,6,False,Misdiagnosis,4.11,86,On Time,0.71
TKT-100717,B Campus,Hospital,HVAC,Preventive,Medium,Medium,07-10-2025 22:56,08-10-2025 00:41,10:34.7,V-08,Backup,8,True,Repeat Failure,10.23,105,Minor Delay,0.37
TKT-100718,A Campus,Hospital,Elevator,Preventive,Medium,Medium,13-11-2025 10:27,13-11-2025 11:54,53:19.6,V-22,Standard,4,True,Technician Delay,5.44,87,Minor Delay,0.57
TKT-100719,A Campus,IT Park,Electrical,Emergency,High,High,03-11-2025 03:06,03-11-2025 04:36,32:56.3,V-14,Standard,6,False,Technician Delay,5.44,90,On Time,0.72
TKT-100720,B Campus,Hospital,Electrical,Preventive,Low,Low,06-10-2025 05:10,06-10-2025 06:14,48:29.1,V-03,Preferred,6,False,Part Unavailable,4.63,64,On Time,0.88
TKT-100721,C Campus,Hospital,HVAC,Preventive,Low,Low,22-08-2025 05:43,22-08-2025 07:15,56:46.4,V-04,Standard,8,False,Approval Pending,6.22,92,On Time,0.73
TKT-100722,C Campus,Office Tower,Elevator,Preventive,Low,Low,19-09-2025 22:37,19-09-2025 23:25,34:58.6,V-04,Preferred,4,False,Misdiagnosis,3.96,48,On Time,0.82
TKT-100723,C Campus,Mall,Elevator,Preventive,Medium,Medium,09-08-2025 00:27,09-08-2025 01:00,16:25.3,V-20,Preferred,4,True,Misdiagnosis,4.82,33,Minor Delay,0.73
TKT-100724,C Campus,Mall,Electrical,Emergency,High,High,26-08-2025 22:03,26-08-2025 22:38,41:45.8,V-04,Preferred,6,False,Part Unavailable,3.63,35,On Time,0.89
TKT-100725,A Campus,Hospital,HVAC,Preventive,Medium,Medium,07-11-2025 04:37,07-11-2025 05:44,13:39.4,V-25,Preferred,8,True,Technician Delay,8.6,67,Minor Delay,0.7
TKT-100726,B Campus,Office Tower,Electrical,Emergency,High,High,26-10-2025 08:34,26-10-2025 10:01,33:43.0,V-13,Backup,6,True,Part Unavailable,7.99,87,Minor Delay,0.38
TKT-100727,C Campus,IT Park,Electrical,Preventive,Medium,Medium,17-12-2025 12:50,17-12-2025 13:41,34:39.2,V-01,Preferred,6,False,Part Unavailable,2.74,51,On Time,0.8
TKT-100728,A Campus,Hospital,Plumbing,Preventive,Low,Low,10-09-2025 13:00,10-09-2025 13:58,22:10.2,V-11,Preferred,10,False,Misdiagnosis,8.36,58,On Time,0.89
TKT-100729,C Campus,Hospital,Plumbing,Preventive,Low,Low,04-12-2025 19:29,04-12-2025 20:19,02:16.2,V-16,Preferred,10,False,Technician Delay,7.55,50,On Time,0.8
TKT-100730,C Campus,IT Park,Electrical,Preventive,Medium,Medium,27-08-2025 01:30,27-08-2025 02:53,44:16.8,V-05,Standard,6,False,Technician Delay,4.24,83,On Time,0.67
TKT-100731,A Campus,Hospital,Electrical,Preventive,Low,Low,17-12-2025 20:47,17-12-2025 22:01,13:45.3,V-25,Standard,6,False,Repeat Failure,5.43,74,On Time,0.65
TKT-100732,C Campus,IT Park,Elevator,Preventive,Medium,Medium,23-09-2025 10:45,23-09-2025 12:15,01:18.2,V-22,Standard,4,True,Approval Pending,4.27,90,Minor Delay,0.52
TKT-100733,C Campus,IT Park,HVAC,Preventive,Medium,Medium,27-12-2025 04:15,27-12-2025 05:34,29:54.4,V-20,Standard,8,True,Part Unavailable,9.24,79,Minor Delay,0.58
TKT-100734,C Campus,Hospital,Elevator,Preventive,Medium,Medium,24-12-2025 17:41,24-12-2025 19:26,31:59.6,V-08,Backup,4,True,Part Unavailable,6.85,105,Major Delay,0.41
TKT-100735,B Campus,IT Park,HVAC,Preventive,Medium,Medium,18-07-2025 00:37,18-07-2025 01:14,20:08.7,V-11,Preferred,8,False,Misdiagnosis,3.72,37,On Time,0.83
TKT-100736,C Campus,IT Park,Elevator,Emergency,High,High,13-07-2025 00:24,13-07-2025 01:46,14:43.2,V-05,Standard,4,False,Misdiagnosis,3.84,82,On Time,0.66
TKT-100737,C Campus,Mall,Electrical,Preventive,Low,Low,15-09-2025 18:17,15-09-2025 19:02,33:25.9,V-15,Standard,6,False,Misdiagnosis,5.27,45,On Time,0.72
TKT-100738,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,23-11-2025 01:33,23-11-2025 03:15,50:12.1,V-09,Backup,10,False,Misdiagnosis,7.29,102,On Time,0.5
TKT-100739,C Campus,Office Tower,Plumbing,Preventive,Low,Low,05-10-2025 02:59,05-10-2025 03:47,38:23.1,V-24,Preferred,10,True,Misdiagnosis,10.65,48,Minor Delay,0.71
TKT-100740,C Campus,IT Park,HVAC,Preventive,Medium,Medium,14-12-2025 08:52,14-12-2025 09:53,23:40.5,V-13,Preferred,8,False,Repeat Failure,7.52,61,On Time,0.84
TKT-100741,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,25-11-2025 03:12,25-11-2025 04:22,36:54.2,V-13,Standard,4,True,Approval Pending,5.41,70,Minor Delay,0.58
TKT-100742,A Campus,Hospital,Access Control,Preventive,Medium,Medium,13-12-2025 00:24,13-12-2025 01:13,52:41.0,V-07,Preferred,12,False,Technician Delay,4.48,49,On Time,0.8
TKT-100743,A Campus,IT Park,Elevator,Preventive,Medium,Medium,18-11-2025 23:12,19-11-2025 00:18,34:02.5,V-06,Preferred,4,False,Part Unavailable,3.36,66,On Time,0.89
TKT-100744,A Campus,Hospital,Elevator,Emergency,High,High,04-08-2025 21:08,04-08-2025 21:56,56:36.7,V-08,Standard,4,False,Repeat Failure,3.79,48,On Time,0.74
TKT-100745,A Campus,Mall,Electrical,Emergency,High,High,03-10-2025 21:09,03-10-2025 22:13,44:23.2,V-22,Standard,6,True,Misdiagnosis,8.58,64,Minor Delay,0.58
TKT-100746,B Campus,Office Tower,Electrical,Preventive,Low,Low,31-10-2025 18:53,31-10-2025 19:51,07:58.7,V-01,Preferred,6,False,Misdiagnosis,3.25,58,On Time,0.8
TKT-100747,C Campus,Office Tower,Plumbing,Preventive,Low,Low,12-11-2025 16:59,12-11-2025 17:35,34:13.3,V-04,Preferred,10,False,Repeat Failure,7.57,36,On Time,0.84
TKT-100748,A Campus,Mall,Plumbing,Preventive,Medium,Medium,05-12-2025 20:14,05-12-2025 20:45,15:32.9,V-18,Preferred,10,True,Misdiagnosis,10.02,31,Minor Delay,0.65
TKT-100749,C Campus,IT Park,HVAC,Preventive,Medium,Medium,05-11-2025 21:12,05-11-2025 21:49,19:23.6,V-05,Preferred,8,False,Repeat Failure,4.11,37,On Time,0.8
TKT-100750,A Campus,Mall,Plumbing,Preventive,Medium,Medium,18-10-2025 05:25,18-10-2025 06:11,37:38.2,V-14,Preferred,10,True,Approval Pending,11.21,46,Minor Delay,0.65
TKT-100751,A Campus,Mall,Plumbing,Preventive,Low,Low,09-07-2025 23:09,10-07-2025 01:09,03:57.8,V-11,Backup,10,False,Part Unavailable,9.92,120,On Time,0.51
TKT-100752,B Campus,Mall,Plumbing,Emergency,High,High,06-11-2025 16:01,06-11-2025 17:38,39:00.1,V-18,Standard,10,False,Technician Delay,6.63,97,On Time,0.71
TKT-100753,C Campus,Hospital,Electrical,Preventive,Medium,Medium,25-07-2025 22:48,26-07-2025 00:19,46:33.7,V-03,Standard,6,False,Technician Delay,3.96,91,On Time,0.7
TKT-100754,C Campus,Office Tower,Plumbing,Preventive,Medium,Medium,13-10-2025 01:29,13-10-2025 02:12,26:59.1,V-22,Preferred,10,True,Misdiagnosis,10.95,43,Minor Delay,0.65
TKT-100755,C Campus,Mall,HVAC,Preventive,Medium,Medium,07-12-2025 12:47,07-12-2025 13:41,55:07.8,V-18,Standard,8,False,Technician Delay,6.14,54,On Time,0.73
TKT-100756,C Campus,Office Tower,HVAC,Preventive,Medium,Medium,02-09-2025 22:55,03-09-2025 00:35,51:59.0,V-04,Backup,8,False,Misdiagnosis,5.95,100,On Time,0.53
